employee_id,Nama,domisili,jenis_kelamin,date_of_birth,join_date,resign_date,marriage_stat,dependant,education,absent_90D,avg_time_work,departemen,position,income,total_komp,job_satisfaction,performance_rating,churn_status
EM1650,Cici Sinaga,Kabupaten Bekasi,Laki-laki,1985-05-21,2021-01-24,2023-02-28,Married,1,SLTA,12.0,9.74,Service & Support,Staff,1545661.0,,1,2,1
EM6691,Paramita Rahmawati,Tangerang,Laki-laki,1982-05-04,2022-08-31,2023-10-20,Married,2,SLTA,0.0,9.02,HR,Senior,13006205.990203053,1.0,3,3,1
EM14609,Joko Wulandari,Tangerang,Perempuan,1988-04-14,2022-11-01,2024-01-03,Single,0,D1,4.0,9.23,Finance & Accounting,Staff,4697574.0,,2,1,1
EM13423,Perkasa Lestari,Kota Jakarta Timur,Laki-laki,1991-07-23,2022-02-21,2023-03-27,Single,0,SLTA,15.0,9.41,HR,Staff,1185992.0,,1,1,1
EM9146,Ratna Januar,Kota Jakarta Utara,Perempuan,1997-01-01,2023-06-27,2024-10-12,Married,0,D2,3.0,9.36,Finance & Accounting,Staff,4278768.0,1.0,3,2,1
EM14149,Nasrullah Uyainah,Kabupaten Bekasi,Perempuan,1979-08-11,2021-01-23,2023-05-06,Married,2,D3,6.0,9.64,Operations,Senior,6487438.047340969,,3,3,1
EM0435,Gandi Siregar,Kota Jakarta Barat,Laki-laki,1973-11-07,2021-12-21,2023-03-08,Married,0,SLTA,12.0,9.07,Engineering & IT,Manager,14145250.796177294,1.0,4,3,1
EM13544,Taufik Suwarno,Kabupaten Bekasi,Laki-laki,1996-09-01,2022-02-20,2023-09-07,Married,1,D3,9.0,9.34,Marketing,Staff,3139037.0,,2,3,1
EM10555,Karta Gunawan,Kabupaten Bekasi,Laki-laki,1977-11-10,2022-07-05,2023-09-21,Married,5,SLTA,0.0,9.27,Creative & Design,Senior,14638162.804954184,,4,3,1
EM10694,Violet Pratama,Kota Jakarta Utara,Perempuan,1981-12-10,2022-09-30,2024-10-19,Married,1,SLTA,5.0,9.06,Finance & Accounting,Senior,8897448.46459456,,3,3,1
EM9894,Pardi Lestari,Kota Jakarta Timur,Perempuan,1976-10-10,2021-09-11,2023-02-12,Married,3,D1,0.0,9.72,Corporate Strategy & Communications,Senior,10088606.079613237,1.0,4,3,1
EM13463,Karimah Pratiwi,Kota Bogor,Laki-laki,1994-07-27,2022-07-10,2024-09-19,Single,0,D1,4.0,9.75,Service & Support,Staff,3331650.0,,1,2,1
EM4688,Darimin Kusumo,Kota Bogor,Laki-laki,1995-10-21,2023-05-29,2024-10-01,Single,0,SLTA,10.0,9.85,HR,Staff,2443725.0,,1,2,1
EM12865,Okto Hartati,Kabupaten Bekasi,Laki-laki,1990-09-20,2021-05-09,2023-07-04,Married,3,SLTA,10.0,9.56,Finance & Accounting,Staff,1917470.0,,1,2,1
EM5459,Samsul Laksita,Kota Depok,Perempuan,1988-06-29,2020-12-18,2023-04-02,Married,0,SLTA,3.0,9.37,Operations,Staff,2257046.0,,3,1,1
EM6671,Garang Wibowo,Kota Depok,Perempuan,1987-08-17,2021-06-13,2024-03-05,Married,2,D3,5.0,9.68,HR,Staff,4757143.0,,2,2,1
EM9998,Kanda Nasyidah,Kota Jakarta Timur,Laki-laki,1994-03-07,2020-10-10,2022-01-24,Married,2,SLTA,13.0,9.29,Corporate Strategy & Communications,Staff,1125775.0,,2,3,1
EM0523,Galang Lestari,Kota Jakarta Timur,Laki-laki,1993-07-22,2022-09-14,2023-10-30,Married,0,SLTA,10.0,9.87,Marketing,Staff,2096108.0,,2,3,1
EM5800,Dimaz Wijaya,Tangerang,Perempuan,1979-05-07,2021-10-24,2023-12-06,Married,0,SLTA,14.0,9.45,Operations,Senior,13726775.825351104,,4,4,1
EM5529,Banawa Laksmiwati,Kota Jakarta Barat,Perempuan,1976-06-24,2021-07-17,2023-08-08,Married,2,D1,10.0,9.41,Creative & Design,Manager,7049599.9196356535,,4,3,1
EM7546,Ibun Zulaika,Tangerang,Perempuan,1998-07-29,2021-07-27,2024-01-31,Married,1,D1,5.0,9.17,Finance & Accounting,Staff,4655009.0,,1,1,1
EM0929,Hari Marpaung,Kota Jakarta Timur,Laki-laki,1985-04-06,2021-03-02,2022-09-17,Married,2,S1,2.0,9.24,Finance & Accounting,Junior,5250158.0,,1,2,1
EM10933,Almira Wibowo,Kabupaten Bekasi,Laki-laki,1985-08-01,2021-11-14,2023-11-30,Married,2,SLTA,10.0,9.75,Operations,Staff,1539727.0,,1,1,1
EM14009,Hana Wibowo,Kota Jakarta Utara,Perempuan,1999-01-23,2021-11-21,2023-03-15,Single,0,SLTA,7.0,9.08,Corporate Strategy & Communications,Staff,1610702.0,,1,1,1
EM3701,Mitra Megantara,Kota Jakarta Timur,Perempuan,1992-02-19,2023-08-22,2024-09-19,Married,1,D1,9.0,9.6,HR,Staff,3053954.0,,2,2,1
EM9233,Sidiq Marbun,Tangerang,Perempuan,1988-08-08,2022-02-14,2024-05-10,Married,1,D2,3.0,9.36,Marketing,Staff,3838086.0,,1,3,1
EM4481,Hesti Hartati,Kota Jakarta Timur,Perempuan,1994-05-17,2023-08-08,2024-10-02,Single,0,SLTA,12.0,9.43,Creative & Design,Staff,1500063.0,,3,2,1
EM12103,Tri Oktaviani,Kota Jakarta Barat,Laki-laki,1970-06-20,2022-10-17,2023-12-20,Married,4,D3,1.0,9.16,Service & Support,Manager,7408062.81461767,,4,3,1
EM7168,Dwi Marbun,Kota Bekasi,Perempuan,1994-05-15,2023-07-25,2024-08-28,Single,0,SLTA,14.0,9.57,Corporate Strategy & Communications,Staff,1563889.0,,2,1,1
EM0652,Tira Hariyah,Kota Jakarta Barat,Perempuan,1989-03-16,2021-10-25,2023-01-04,Divorce,1,SLTA,14.0,9.48,Finance & Accounting,Staff,1707990.0,,3,2,1
EM10233,Dono Natsir,Kota Jakarta Timur,Laki-laki,1977-09-16,2021-09-26,2024-04-19,Married,0,D3,2.0,9.64,Service & Support,Manager,10177520.586911242,,4,3,1
EM2242,Jumari Prastuti,Kota Jakarta Barat,Perempuan,1992-04-05,2023-03-09,2024-05-02,Married,1,SLTA,13.0,9.22,Marketing,Staff,1612759.0,,1,3,1
EM0906,Clara Salahudin,Kota Bogor,Perempuan,1989-06-27,2022-01-09,2023-02-18,Married,0,D2,5.0,9.38,Corporate Strategy & Communications,Staff,4713230.0,1.0,3,3,1
EM4516,Mursita Wulandari,Tangerang,Laki-laki,1979-11-18,2021-11-10,2024-01-02,Married,2,SLTA,5.0,9.16,HR,Manager,6377611.107501021,,3,3,1
EM2230,Kurnia Wulandari,Kabupaten Bekasi,Laki-laki,1986-12-25,2021-02-13,2023-04-30,Single,0,SLTA,9.0,9.54,Corporate Strategy & Communications,Staff,2413553.0,,2,1,1
EM4111,Tirta Yolanda,Kota Depok,Laki-laki,1979-12-12,2023-02-06,2024-03-26,Married,3,D2,4.0,9.6,Service & Support,Senior,8007845.221991302,,4,3,1
EM7636,Citra Lestari,Tangerang,Laki-laki,1982-05-27,2023-05-16,2024-08-10,Married,2,SLTA,12.0,9.44,Finance & Accounting,Senior,9176865.649756202,,4,3,1
EM5918,Candrakanta Saputra,Kota Jakarta Timur,Laki-laki,1999-09-02,2023-02-23,2024-07-18,Single,0,SLTA,5.0,9.64,Marketing,Staff,1008621.0,,2,2,1
EM12930,Ganep Mustofa,Kota Jakarta Timur,Laki-laki,1980-01-25,2020-12-07,2023-04-18,Married,3,SLTA,5.0,9.38,Finance & Accounting,Manager,14845837.595311848,,3,3,1
EM12286,Omar Laksmiwati,Kota Jakarta Pusat,Perempuan,1993-05-01,2023-05-17,2024-07-14,Married,1,SLTA,13.0,9.35,Service & Support,Staff,1398484.0,,2,1,1
EM9035,Setya Nurdiyanti,Kota Jakarta Barat,Perempuan,1976-09-21,2020-07-18,2022-02-12,Married,0,D1,7.0,9.38,Operations,Manager,8411379.504167393,1.0,4,3,1
EM12823,Jaga Fujiati,Kota Jakarta Pusat,Laki-laki,1975-01-01,2021-12-04,2023-04-15,Married,2,D2,2.0,9.09,Operations,Manager,8646338.961730622,1.0,4,4,1
EM7534,Kadir Wibisono,Kota Jakarta Pusat,Laki-laki,1991-01-03,2022-07-04,2024-01-24,Married,2,D1,6.0,9.58,Marketing,Staff,4278733.0,,1,1,1
EM6112,Dono Sihombing,Kabupaten Bogor,Perempuan,1983-07-02,2022-09-25,2023-11-01,Married,2,SLTA,13.0,9.44,Finance & Accounting,Senior,12213643.973472878,,3,3,1
EM8493,Titi Sihotang,Tangerang,Laki-laki,1973-10-18,2021-10-27,2024-04-26,Married,1,D3,1.0,9.46,Engineering & IT,Manager,10032725.629516684,1.0,4,4,1
EM7019,Laila Nasyiah,Kota Depok,Perempuan,1988-02-28,2022-06-07,2023-08-26,Married,5,SLTA,9.0,9.17,Engineering & IT,Staff,2654272.0,,3,1,1
EM8436,Karna Nugroho,Tangerang,Laki-laki,1990-07-09,2021-05-25,2023-04-06,Single,0,D1,2.0,9.18,Corporate Strategy & Communications,Staff,4906465.0,,2,3,1
EM13973,Tina Saptono,Kota Jakarta Timur,Laki-laki,1996-10-29,2020-09-04,2023-02-21,Single,0,D3,6.0,9.65,HR,Staff,3334708.0,,2,1,1
EM7274,Kemal Utama,Kabupaten Bogor,Perempuan,2000-02-04,2022-06-06,2023-08-30,Single,0,SLTA,8.0,9.43,Engineering & IT,Staff,2824779.0,,3,3,1
EM0732,Silvia Santoso,Kota Jakarta Selatan,Laki-laki,1981-03-17,2022-08-04,2024-09-13,Married,2,SLTA,8.0,9.73,Corporate Strategy & Communications,Manager,13794755.020250134,,4,4,1
EM4794,Paramita Rahayu,Kota Jakarta Pusat,Laki-laki,1975-07-09,2020-05-24,2021-09-03,Married,2,D3,8.0,9.44,Finance & Accounting,Senior,7768487.17401404,,3,3,1
EM11603,Puspa Andriani,Kota Bekasi,Laki-laki,1992-08-06,2022-08-29,2024-04-29,Single,0,SLTA,9.0,9.46,Finance & Accounting,Staff,2794030.0,,1,1,1
EM10278,Prakosa Halim,Kota Depok,Laki-laki,1980-05-16,2022-01-26,2023-02-25,Married,3,SLTA,14.0,9.39,Engineering & IT,Senior,8172329.902658184,,4,3,1
EM9551,Jaiman Nurdiyanti,Kota Bogor,Perempuan,1977-10-03,2021-10-14,2023-12-14,Married,2,SLTA,13.0,9.3,Creative & Design,Senior,9438752.333634095,,3,4,1
EM12842,Opung Hassanah,Kota Depok,Laki-laki,1986-04-01,2023-02-13,2024-04-29,Married,2,D2,0.0,9.27,Operations,Staff,3372321.0,,2,3,1
EM11362,Zamira Sitorus,Tangerang,Laki-laki,1980-07-17,2021-08-09,2023-09-17,Married,2,SLTA,12.0,9.12,Corporate Strategy & Communications,Senior,13823072.522154912,,4,4,1
EM7378,Tania Adriansyah,Kota Jakarta Barat,Laki-laki,1980-08-15,2023-05-04,2024-07-07,Married,3,D1,0.0,9.09,Engineering & IT,Manager,6957467.124567087,1.0,4,3,1
EM11524,Irsad Januar,Kabupaten Bogor,Laki-laki,1994-09-05,2020-12-18,2023-04-02,Single,0,SLTA,6.0,9.13,Operations,Staff,2975010.0,,2,2,1
EM8454,Danu Nugroho,Kota Jakarta Barat,Laki-laki,1996-11-17,2021-07-05,2023-04-01,Married,6,D1,2.0,9.1,Operations,Staff,4681270.0,,1,3,1
EM10117,Cemeti Pranowo,Kepulauan Seribu,Laki-laki,1992-07-07,2020-10-16,2023-02-03,Married,2,SLTA,7.0,9.24,Finance & Accounting,Staff,2855399.0,,2,2,1
EM5032,Cecep Hutasoit,Kota Jakarta Utara,Laki-laki,1981-06-30,2022-08-04,2023-09-16,Married,3,SLTA,0.0,9.23,Finance & Accounting,Senior,8826744.091044158,,3,4,1
EM6498,Cawisadi Hariyah,Kota Jakarta Pusat,Perempuan,1993-05-03,2021-12-07,2023-04-01,Married,0,SLTA,0.0,9.37,Finance & Accounting,Staff,1268767.0,,3,2,1
EM13004,Margana Setiawan,Kota Depok,Perempuan,1983-08-23,2020-09-04,2023-02-16,Married,0,D1,8.0,9.62,Operations,Senior,7028693.428131416,,4,3,1
EM6409,Gading Mardhiyah,Tangerang,Perempuan,1995-12-12,2022-03-14,2024-05-11,Married,2,SLTA,10.0,9.79,Corporate Strategy & Communications,Staff,1437299.0,,1,1,1
EM14586,Wardaya Hasanah,Kota Jakarta Utara,Laki-laki,1975-05-28,2022-09-08,2023-10-25,Married,4,SLTA,1.0,9.13,HR,Manager,14739486.308384608,,3,3,1
EM1558,Eman Pradipta,Tangerang,Laki-laki,1984-01-03,2022-06-19,2024-08-31,Married,2,SLTA,12.0,9.19,Engineering & IT,Staff,1102688.0,,1,2,1
EM13986,Endah Santoso,Kota Jakarta Selatan,Perempuan,1998-07-05,2022-09-29,2023-12-18,Single,0,D3,4.0,9.01,Operations,Staff,4550899.0,,2,3,1
EM3713,Aurora Mahendra,Kabupaten Bekasi,Laki-laki,1999-08-11,2021-09-19,2023-11-13,Married,0,SLTA,10.0,9.87,Marketing,Staff,2078541.0,1.0,3,1,1
EM11642,Okto Prasetyo,Tangerang,Perempuan,1970-08-28,2022-11-29,2024-01-22,Married,2,SLTA,0.0,9.34,Operations,Manager,10356516.019488197,,3,3,1
EM12082,Cinta Habibi,Tangerang,Laki-laki,1993-06-20,2023-08-30,2024-10-13,Married,1,SLTA,0.0,9.79,Service & Support,Staff,1308064.0,,1,2,1
EM12815,Nova Pertiwi,Tangerang,Laki-laki,1987-10-10,2021-10-27,2024-02-29,Married,0,D3,5.0,9.29,Engineering & IT,Staff,3962908.0,,2,1,1
EM7794,Cornelia Purwanti,Kabupaten Bogor,Laki-laki,1969-11-11,2022-10-12,2023-12-20,Married,1,SLTA,9.0,9.02,Finance & Accounting,Manager,6052138.641272135,,3,4,1
EM3353,Kania Yuliarti,Tangerang,Perempuan,1986-05-03,2021-09-27,2024-02-29,Married,0,D2,3.0,9.22,Marketing,Staff,3672340.0,,1,3,1
EM6359,Karta Najmudin,Kota Jakarta Timur,Laki-laki,1976-08-10,2020-11-07,2023-01-09,Married,2,SLTA,9.0,9.51,Operations,Manager,8225921.975230516,,3,4,1
EM1412,Ridwan Suryatmi,Kota Jakarta Timur,Perempuan,1999-07-06,2022-03-06,2023-03-25,Married,1,SLTA,6.0,9.78,HR,Staff,1236231.0,,1,2,1
EM12506,Baktiadi Saefullah,Kota Jakarta Timur,Perempuan,1988-10-01,2022-02-09,2023-03-17,Single,0,SLTA,11.0,9.69,HR,Staff,1698004.0,,3,1,1
EM8065,Ian Natsir,Kota Depok,Perempuan,1999-05-14,2021-11-20,2024-05-16,Single,0,D2,6.0,9.5,Creative & Design,Staff,4460238.0,1.0,1,3,1
EM3449,Gandi Irawan,Kota Jakarta Utara,Perempuan,1996-08-18,2023-08-22,2024-10-05,Married,1,SLTA,9.0,9.58,Engineering & IT,Staff,2951091.0,1.0,1,2,1
EM6406,Okto Jailani,Kota Jakarta Timur,Perempuan,1986-11-10,2023-03-09,2024-08-13,Married,1,D3,7.0,9.62,Finance & Accounting,Staff,3047048.0,,2,1,1
EM9246,Karna Rahmawati,Kota Jakarta Pusat,Laki-laki,1985-03-12,2022-04-13,2024-06-22,Married,3,SLTA,0.0,9.62,Marketing,Staff,1414165.0,,3,2,1
EM5651,Eka Yuniar,Kota Jakarta Utara,Laki-laki,1996-06-03,2021-07-17,2023-12-31,Married,1,D2,0.0,9.25,HR,Staff,4752365.0,1.0,1,3,1
EM12380,Faizah Laksmiwati,Kota Jakarta Selatan,Laki-laki,1973-03-18,2021-12-18,2023-02-17,Married,4,SLTA,4.0,9.25,Service & Support,Manager,8214200.242219204,,4,4,1
EM8222,Hartana Kurniawan,Kota Jakarta Barat,Perempuan,1970-02-11,2022-06-20,2023-07-27,Married,3,D3,5.0,9.51,Creative & Design,Manager,7938918.931945026,,3,4,1
EM7325,Lukman Sirait,Kota Jakarta Pusat,Laki-laki,1999-08-20,2022-10-11,2024-02-05,Single,0,D1,5.0,9.86,Marketing,Staff,4170943.0,,3,2,1
EM1924,Mulyono Suryatmi,Kota Jakarta Selatan,Perempuan,1982-10-17,2021-06-19,2023-08-09,Married,1,SLTA,10.0,9.0,Engineering & IT,Manager,6385613.257756577,,4,3,1
EM3089,Prabu Saefullah,Kota Jakarta Timur,Perempuan,1988-06-02,2022-09-07,2023-11-01,Married,2,SLTA,9.0,9.61,HR,Staff,1528508.0,,3,3,1
EM9559,Ade Wijaya,Tangerang,Laki-laki,1987-10-10,2021-11-06,2023-02-01,Married,2,SLTA,6.0,9.66,Engineering & IT,Staff,1788112.0,,2,1,1
EM8548,Bakda Nasyidah,Kota Jakarta Barat,Laki-laki,2000-01-04,2021-04-03,2023-06-01,Single,0,D2,3.0,9.72,Finance & Accounting,Staff,3698562.0,,1,3,1
EM6531,Daru Rahmawati,Tangerang,Laki-laki,1985-08-20,2022-04-03,2023-05-10,Married,3,SLTA,12.0,9.9,Engineering & IT,Staff,1730232.0,,1,1,1
EM11159,Adhiarja Hardiansyah,Kabupaten Bekasi,Laki-laki,1981-09-17,2021-10-05,2023-01-02,Married,3,SLTA,6.0,9.33,Corporate Strategy & Communications,Senior,13572777.661537912,,3,4,1
EM0274,Jono Safitri,Kota Bogor,Laki-laki,1995-07-09,2023-07-15,2024-10-02,Married,0,D1,5.0,9.82,Operations,Staff,3040879.0,,2,1,1
EM14444,Candrakanta Rajasa,Kota Bekasi,Perempuan,1975-09-10,2021-09-05,2023-04-30,Married,3,D3,2.0,9.65,Operations,Senior,9734095.225278238,,4,4,1
EM2256,Halim Zulaika,Kabupaten Bogor,Laki-laki,1996-11-09,2021-05-09,2023-01-17,Single,0,D2,4.0,9.75,Operations,Staff,4318935.0,,2,1,1
EM11507,Viman Handayani,Kota Jakarta Timur,Perempuan,1985-06-24,2021-10-12,2023-04-01,Married,1,D1,2.0,9.28,Finance & Accounting,Staff,3002256.0,,1,1,1
EM10142,Usman Narpati,Kota Jakarta Barat,Laki-laki,1985-12-12,2020-12-21,2023-01-30,Married,0,D1,,9.01,Operations,Staff,3716912.0,,2,1,1
EM4110,Harsana Pradipta,Kota Jakarta Timur,Perempuan,2000-02-19,2023-02-03,2024-03-31,Married,2,SLTA,9.0,9.27,Engineering & IT,Staff,2070235.0,,1,1,1
EM6773,Asirwanda Megantara,Tangerang,Laki-laki,1992-08-24,2023-05-08,2024-06-24,Married,1,SLTA,0.0,9.21,Corporate Strategy & Communications,Staff,1903606.0,,2,3,1
EM2502,Hardi Pradana,Tangerang,Laki-laki,1988-07-01,2021-07-05,2023-09-07,Married,2,D2,3.0,9.37,Marketing,Staff,3452940.0,,2,1,1
EM3198,Rina Hakim,Tangerang,Laki-laki,1992-04-13,2022-07-24,2023-08-12,Married,2,SLTA,14.0,9.32,Marketing,Staff,1390310.0,,1,3,1
EM14589,Tirta Kurniawan,Kepulauan Seribu,Laki-laki,1986-05-31,2022-09-12,2023-11-07,Married,2,SLTA,0.0,9.04,Service & Support,Staff,1937076.0,,2,2,1
EM9566,Raihan Haryanti,Kota Jakarta Barat,Laki-laki,1980-12-07,2022-11-21,2024-01-31,Married,3,SLTA,4.0,9.53,Service & Support,Manager,13725749.36007628,,3,3,1
EM1180,Virman Sitorus,Kota Jakarta Selatan,Laki-laki,1980-06-15,2022-02-28,2023-03-28,Married,2,SLTA,7.0,9.1,Finance & Accounting,Manager,11580543.043531984,,3,4,1
EM5393,Jessica Farida,Kabupaten Bekasi,Perempuan,1991-09-30,2022-06-27,2024-08-31,Married,2,D1,5.0,9.87,HR,Staff,3142876.0,,1,3,1
EM6351,Humaira Namaga,Tangerang,Laki-laki,1997-08-04,2021-10-11,2023-02-13,Married,0,SLTA,7.0,9.07,Creative & Design,Staff,1469929.0,,3,2,1
EM13545,Jayeng Situmorang,Kota Jakarta Barat,Laki-laki,1988-05-01,2022-02-21,2023-03-25,Married,0,D3,7.0,9.72,Corporate Strategy & Communications,Staff,3660199.0,,3,2,1
EM7333,Hamzah Rahimah,Kota Depok,Laki-laki,1970-01-17,2022-11-25,2024-02-19,Married,0,SLTA,0.0,9.66,Engineering & IT,Manager,11250995.187856875,,4,4,1
EM12881,Capa Rajata,Kota Jakarta Selatan,Perempuan,1982-08-20,2020-07-05,2023-01-18,Married,2,D2,11.0,9.07,Service & Support,Senior,8097097.175923618,,4,3,1
EM8782,Amalia Budiyanto,Kota Jakarta Timur,Laki-laki,1992-08-16,2022-05-15,2024-10-20,Married,3,SLTA,2.0,9.88,HR,Staff,2375377.0,,2,3,1
EM1240,Sabri Yulianti,Kota Jakarta Utara,Laki-laki,1971-03-03,2022-08-11,2023-10-17,Married,0,D3,1.0,9.43,Marketing,Manager,7823580.250272168,,4,4,1
EM0491,Rusman Usada,Kota Jakarta Timur,Perempuan,1969-04-10,2023-06-28,2024-09-14,Married,5,SLTA,5.0,9.41,Engineering & IT,Senior,14633621.244835382,,4,4,1
EM6685,Tami Puspita,Kota Jakarta Utara,Laki-laki,2000-05-11,2020-08-08,2022-05-01,Single,0,D3,9.0,9.47,HR,Staff,3262935.0,,3,3,1
EM3646,Nilam Haryanto,Kepulauan Seribu,Perempuan,1991-08-01,2021-03-15,2023-07-11,Married,0,SLTA,12.0,9.42,HR,Staff,2531978.0,,1,1,1
EM9827,Dinda Prayoga,Kota Jakarta Selatan,Perempuan,1997-07-30,2022-03-28,2024-02-05,Single,0,D3,5.0,9.57,Service & Support,Staff,4013260.0,,1,2,1
EM13520,Enteng Jailani,Tangerang,Laki-laki,1976-10-08,2021-11-20,2023-03-01,Married,3,SLTA,5.0,9.67,Engineering & IT,Manager,8402339.275879351,,3,3,1
EM9448,Jefri Siregar,Kota Jakarta Timur,Laki-laki,1993-06-22,2023-01-03,2024-05-10,Married,0,D2,4.0,9.09,Creative & Design,Staff,4864028.0,,3,2,1
EM11186,Viktor Zulaika,Kota Depok,Laki-laki,1990-06-15,2021-12-04,2023-02-07,Married,0,SLTA,0.0,9.03,HR,Staff,1555664.0,,3,3,1
EM12125,Jaka Susanti,Kabupaten Bekasi,Laki-laki,1975-09-21,2022-01-02,2024-02-20,Married,3,SLTA,1.0,9.71,Service & Support,Manager,13086410.673548194,,3,4,1
EM14056,Prasetyo Maryadi,Kabupaten Bogor,Perempuan,1983-01-22,2022-03-09,2023-07-24,Married,1,SLTA,10.0,9.82,HR,Manager,8044722.297667104,,4,3,1
EM0896,Luis Prayoga,Tangerang,Laki-laki,2000-08-20,2021-11-21,2024-04-18,Single,0,D3,5.0,9.6,HR,Staff,3405774.0,,1,1,1
EM9061,Caturangga Zulkarnain,Tangerang,Laki-laki,1990-09-05,2022-10-05,2023-11-21,Married,2,D3,7.0,9.86,Marketing,Staff,4147434.0,,2,2,1
EM0590,Vivi Irawan,Kota Jakarta Pusat,Perempuan,1980-06-14,2023-04-13,2024-08-29,Married,0,D3,5.0,9.14,HR,Senior,9518510.691228284,,4,4,1
EM8269,Jais Prakasa,Kota Depok,Laki-laki,1970-07-03,2021-11-13,2023-04-02,Divorce,1,D3,4.0,9.02,HR,Senior,6919669.877304373,,4,4,1
EM1176,Ajeng Pratama,Kabupaten Bekasi,Laki-laki,1985-06-28,2021-02-14,2023-08-08,Married,2,D3,2.0,9.23,Finance & Accounting,Staff,4670481.0,,2,3,1
EM6763,Jaka Wahyudin,Tangerang,Perempuan,1971-01-21,2021-03-13,2023-05-09,Married,3,SLTA,0.0,9.52,Creative & Design,Manager,13424025.072259473,,4,3,1
EM11641,Febi Tamba,Tangerang,Laki-laki,1999-02-24,2021-11-29,2024-01-24,Married,0,SLTA,8.0,9.29,Operations,Staff,2165966.0,,2,3,1
EM12415,Jumadi Damanik,Kota Jakarta Selatan,Perempuan,1996-08-11,2022-04-17,2023-06-27,Single,0,SLTA,10.0,9.87,Operations,Staff,1919735.0,,3,2,1
EM9137,Ganep Ardianto,Kota Jakarta Timur,Laki-laki,1983-11-29,2021-06-05,2023-11-02,Married,2,D3,5.0,9.67,Marketing,Staff,3347613.0,,3,1,1
EM13571,Karta Kusmawati,Kabupaten Bekasi,Laki-laki,1987-11-04,2023-06-05,2024-08-08,Divorce,3,SLTA,2.0,9.5,Creative & Design,Staff,2323607.0,,3,3,1
EM13129,Najam Padmasari,Tangerang,Laki-laki,1978-09-09,2021-10-16,2023-02-16,Married,2,SLTA,0.0,9.04,Engineering & IT,Senior,10668632.460775103,,4,3,1
EM8545,Taufik Ardianto,Tangerang,Laki-laki,1971-12-02,2022-03-20,2023-07-04,Married,3,D3,6.0,9.79,Engineering & IT,Senior,9056867.294982754,,3,3,1
EM6669,Galar Sitorus,Kabupaten Bogor,Laki-laki,1976-12-22,2022-06-07,2023-08-04,Married,2,SLTA,10.0,9.67,Service & Support,Senior,13100272.333098743,,3,3,1
EM3428,Tirtayasa Halimah,Kota Jakarta Pusat,Perempuan,1995-09-12,2023-07-07,2024-08-31,Married,1,SLTA,10.0,9.75,HR,Staff,2094990.0,,1,1,1
EM6688,Budi Prasetyo,Kabupaten Bekasi,Laki-laki,1978-07-18,2023-08-19,2024-10-20,Married,2,SLTA,13.0,9.78,Corporate Strategy & Communications,Manager,13195402.93877454,,4,4,1
EM0377,Uchita Farida,Kabupaten Bekasi,Laki-laki,1991-11-08,2020-06-19,2023-04-01,Married,3,D1,3.0,9.76,Marketing,Staff,3485392.0,,2,2,1
EM8499,Jaiman Hutagalung,Kota Jakarta Barat,Laki-laki,1991-10-18,2022-11-15,2024-02-03,Married,2,SLTA,0.0,9.85,Operations,Staff,1114411.0,,1,3,1
EM6055,Lasmanto Saptono,Tangerang,Laki-laki,1995-02-25,2023-04-13,2024-09-04,Single,0,SLTA,2.0,9.84,Marketing,Staff,2785959.0,1.0,2,1,1
EM9210,Yessi Susanti,Kota Jakarta Utara,Laki-laki,1988-09-28,2022-11-30,2024-04-24,Divorce,1,D2,4.0,9.84,Creative & Design,Staff,3051177.0,,1,1,1
EM7981,Daru Waluyo,Kota Jakarta Pusat,Perempuan,1984-07-26,2022-02-16,2023-03-16,Married,3,SLTA,1.0,9.14,Marketing,Staff,2218564.0,,2,1,1
EM3382,Among Jailani,Kota Jakarta Timur,Perempuan,1980-12-21,2022-06-21,2024-09-14,Single,0,SLTA,12.0,9.08,HR,Senior,8323441.460286253,,3,3,1
EM3309,Artawan Nashiruddin,Tangerang,Laki-laki,1974-02-21,2021-06-26,2023-12-19,Divorce,3,D1,8.0,9.32,HR,Senior,7625313.879360015,,3,4,1
EM4694,Prakosa Sudiati,Kepulauan Seribu,Laki-laki,1995-04-03,2022-06-27,2023-08-07,Single,0,SLTA,3.0,9.49,Service & Support,Staff,2506583.0,,1,2,1
EM8900,Edison Pratiwi,Kota Jakarta Barat,Laki-laki,1997-11-29,2022-05-10,2023-07-01,Single,0,SLTA,0.0,9.01,Operations,Staff,1366682.0,,2,3,1
EM0508,Cayadi Nasyidah,Tangerang,Laki-laki,1987-04-04,2022-08-09,2023-09-13,Married,2,SLTA,12.0,9.74,Corporate Strategy & Communications,Staff,1624149.0,,2,1,1
EM13717,Maria Haryanto,Kota Depok,Perempuan,1988-12-26,2021-09-21,2023-05-02,Married,2,SLTA,7.0,9.72,Finance & Accounting,Staff,2522832.0,,1,2,1
EM7532,Maimunah Utami,Kota Jakarta Selatan,Laki-laki,1972-08-17,2022-06-27,2024-10-02,Married,3,D3,10.0,9.53,HR,Manager,6493983.428284464,,3,4,1
EM2103,Muhammad Yuliarti,Kabupaten Bogor,Laki-laki,1998-04-03,2023-01-11,2024-01-18,Single,0,D1,3.0,9.82,Engineering & IT,Staff,4299952.0,,1,1,1
EM2179,Oskar Kuswoyo,Kabupaten Bogor,Laki-laki,1974-04-19,2023-09-01,2024-10-26,Married,3,D1,5.0,9.25,HR,Manager,8621827.743385969,,3,3,1
